FIDs,BAN_JING,YDH,YDMZGUID,PJ_XJ,PJ_SG,XGDMJJQ,SGMJJQ,Density,AveBasalAr,AveHeight,WeightedHe,AveAGB
15,15,43312712441551,ac46aa3b-4cc4-4374-883e-01d70d63693e,24.90000000000,17.60000000000,19.60000000000,18.40000000000,2249.39000000000,0.01000000000,7.91000000000,9.52000000000,267.65000000000
16,15,43312712453552,a78d641b-70ef-4edc-89a3-931219ba1066,26.00000000000,20.40000000000,21.80000000000,20.60000000000,749.80000000000,0.02000000000,15.47000000000,18.18000000000,537.66000000000
17,15,43312712441553,32376bf1-fd9a-497e-b661-c9a372efd076,19.10000000000,17.10000000000,18.80000000000,18.60000000000,1061.03000000000,0.02000000000,13.20000000000,13.98000000000,411.45000000000
18,15,43312712451160,2b36336a-712a-4d6c-aa57-ce5e1c46b773,28.40000000000,19.90000000000,22.00000000000,20.30000000000,947.86000000000,0.02000000000,12.60000000000,14.57000000000,465.49000000000
19,15,43312712453161,5e9f9253-e558-429b-8e93-81e1b320a12b,25.10000000000,20.00000000000,20.80000000000,20.10000000000,763.94000000000,0.03000000000,17.08000000000,18.79000000000,669.76000000000
20,15,43312712453162,5e9f7797-2e5e-4de8-9cb7-b168d0b6cee8,20.70000000000,16.30000000000,19.80000000000,17.80000000000,381.97000000000,0.05000000000,14.37000000000,17.23000000000,544.47000000000
21,15,43312712433657,4ccd2452-b23c-4f86-b3f3-232805a6f11e,12.90000000000,10.90000000000,13.50000000000,12.70000000000,339.53000000000,0.11000000000,26.30000000000,26.93000000000,1208.01000000000
22,15,43312735451658,812617c5-96a4-4fc1-9c52-3170c5804eaf,26.10000000000,19.20000000000,21.90000000000,21.10000000000,297.09000000000,0.05000000000,18.35000000000,21.05000000000,293.63000000000
23,15,43312712441659,17f2ffb6-f07f-4ad5-8cae-f7f4f929c658,23.70000000000,14.40000000000,17.20000000000,14.50000000000,1160.06000000000,0.02000000000,14.15000000000,15.34000000000,561.31000000000
24,15,43312712452660,e5814cf4-0590-46f0-8372-26e96e17e64e,26.70000000000,19.70000000000,21.50000000000,19.70000000000,367.82000000000,0.05000000000,17.60000000000,19.65000000000,610.42000000000
25,15,43312537423202,aae0eb7b-36b6-41e3-aac3-22616ebad49e,6.40000000000,6.40000000000,6.80000000000,6.60000000000,778.09000000000,0.00000000000,6.36000000000,6.78000000000,42.59000000000
26,15,43312536423203,283e27f1-409e-4e2d-a635-a905f4f5df64,7.30000000000,6.70000000000,7.10000000000,7.00000000000,1301.53000000000,0.00000000000,6.68000000000,7.13000000000,71.08000000000
27,15,43312512442204,a45ce21f-ea12-4baa-a51e-58701dfec13b,30.00000000000,14.30000000000,18.20000000000,15.00000000000,339.53000000000,0.09000000000,14.34000000000,18.17000000000,827.15000000000
28,15,43312512453205,75fb67a2-ae84-4944-bcff-95989facfa18,19.40000000000,14.80000000000,22.00000000000,15.40000000000,834.68000000000,0.04000000000,14.84000000000,22.04000000000,1275.86000000000
29,15,43312535423206,78f56919-aafc-4b6e-9e3d-bc0ae69a28cb,11.20000000000,8.30000000000,10.80000000000,9.80000000000,806.39000000000,0.01000000000,8.27000000000,10.77000000000,168.19000000000
30,15,43312523441207,8d298e20-dacd-45c1-a1e8-f8cd7f5376e7,15.90000000000,12.20000000000,14.20000000000,13.00000000000,297.09000000000,0.02000000000,12.21000000000,14.16000000000,124.97000000000
31,15,43312523441208,089ef4c7-ec3a-4dea-843e-e757cd45d312,13.20000000000,10.20000000000,13.70000000000,10.90000000000,466.85000000000,0.02000000000,10.22000000000,13.68000000000,146.01000000000
32,15,43312523443209,2f378473-5cb2-42a2-a057-78b7023ded1e,15.30000000000,14.50000000000,14.90000000000,14.90000000000,877.12000000000,0.02000000000,14.50000000000,14.95000000000,299.32000000000
33,15,43312512451210,a0a12251-6a86-444d-aedf-1c251368aca9,29.20000000000,21.70000000000,23.30000000000,23.20000000000,113.18000000000,0.07000000000,21.68000000000,23.29000000000,306.92000000000
56,15,43312723422554,a124e954-9a8a-4679-958d-423bf6961656,10.20000000000,9.00000000000,9.90000000000,9.50000000000,452.71000000000,0.05000000000,19.96000000000,20.78000000000,757.72000000000
57,15,43312723431661,2792f365-0fe7-4ebb-beaf-d8be8742dcd0,14.60000000000,10.90000000000,12.00000000000,11.40000000000,1004.44000000000,0.02000000000,9.48000000000,10.53000000000,227.03000000000
58,15,43312706431662,dff716a6-8625-4e42-910e-933d9fc9320d,12.60000000000,10.40000000000,11.90000000000,11.50000000000,481.00000000000,0.01000000000,10.41000000000,11.93000000000,95.13000000000
59,15,43312736441106,b2a1133b-fd74-4703-9397-6aadb3f5c44f,22.70000000000,16.80000000000,17.30000000000,16.80000000000,820.53000000000,0.00000000000,5.25000000000,6.33000000000,214.62000000000
60,15,43312737431107,e4a5abc3-8ae2-49df-b0d7-cb595b6c2c7a,17.10000000000,10.80000000000,12.90000000000,11.40000000000,877.12000000000,0.03000000000,21.39000000000,25.43000000000,814.73000000000
61,15,43312731451108,00cde427-513d-4e8d-b216-7a20c156d5b0,36.80000000000,20.90000000000,22.70000000000,21.50000000000,198.06000000000,0.06000000000,13.57000000000,15.90000000000,228.90000000000
62,15,43312736451109,b8ef8bc8-658f-4c13-b2a4-4acdf33f2886,32.60000000000,20.80000000000,24.00000000000,23.10000000000,339.53000000000,0.03000000000,15.01000000000,17.36000000000,170.85000000000
63,16,43312731443110,4a314694-8e23-4c68-af57-cf042f80b528,20.50000000000,16.80000000000,19.10000000000,18.00000000000,127.32000000000,0.11000000000,15.19000000000,18.18000000000,357.75000000000
64,16,43312731443111,f62512da-e1b6-4f25-9725-b4a059716db1,21.00000000000,16.00000000000,19.80000000000,18.10000000000,183.91000000000,0.10000000000,16.96000000000,18.17000000000,366.23000000000
65,15,43312708452112,e92ec7b7-ee79-4207-b821-f70ae1edaf38,41.20000000000,23.80000000000,24.10000000000,23.60000000000,240.50000000000,0.02000000000,9.64000000000,10.58000000000,35.48000000000
66,15,43312731452114,0f74cd7f-d4aa-47cf-a462-fc6bacaee8fe,26.70000000000,19.20000000000,21.80000000000,21.00000000000,679.06000000000,0.04000000000,17.88000000000,23.66000000000,950.82000000000
67,15,43312731452115,9cd5b418-f67b-4cf1-90ee-6af5742fd816,35.30000000000,20.80000000000,22.60000000000,22.20000000000,113.18000000000,0.11000000000,20.88000000000,22.70000000000,432.02000000000
68,15,43312731452116,992fd4ad-9c32-4b9b-a703-4243bba6da4b,28.60000000000,18.70000000000,23.10000000000,21.80000000000,70.74000000000,0.05000000000,14.58000000000,19.59000000000,110.29000000000
69,15,43312737452117,318ba6f2-babb-463e-a749-6142b08f7d6e,26.70000000000,16.90000000000,21.20000000000,19.10000000000,169.77000000000,0.03000000000,15.40000000000,17.69000000000,74.78000000000
70,15,43312737452118,928c8e90-853c-4cb7-aa8c-5a1d384e24a7,27.90000000000,21.20000000000,24.40000000000,23.30000000000,325.38000000000,0.05000000000,16.09000000000,19.16000000000,379.47000000000
71,16,43312706443119,aee08c06-09e3-4f0b-81b1-44828f251101,22.90000000000,19.00000000000,20.80000000000,20.20000000000,976.15000000000,0.05000000000,19.02000000000,20.79000000000,839.96000000000
72,15,43312731441121,1adba87e-5a2b-4c6d-847e-d17459ac8235,30.30000000000,19.80000000000,20.90000000000,19.90000000000,353.68000000000,0.03000000000,14.97000000000,18.20000000000,260.22000000000
73,15,43312736451122,57c38074-93b2-47e3-882e-678395023a94,27.90000000000,19.70000000000,21.70000000000,19.90000000000,198.06000000000,0.05000000000,14.95000000000,19.89000000000,221.75000000000
74,15,43312731441123,b715301e-d380-41d5-8cfe-083d812eff64,30.90000000000,19.30000000000,20.40000000000,19.80000000000,141.47000000000,0.05000000000,13.15000000000,15.55000000000,191.70000000000
75,16,43312706442124,a0d8dccc-ced5-4217-af70-75ce52f382ec,22.70000000000,16.30000000000,18.70000000000,17.80000000000,452.71000000000,0.05000000000,16.29000000000,18.67000000000,334.60000000000
76,15,43312707452125,5392605c-86c8-4f3a-986f-66a98e8f5564,24.60000000000,18.20000000000,21.20000000000,19.30000000000,198.06000000000,0.07000000000,21.77000000000,25.03000000000,364.40000000000
77,15,43312706442126,8a432d73-4e18-404f-adb5-83435e9c351e,22.10000000000,17.80000000000,19.90000000000,18.70000000000,721.50000000000,0.04000000000,17.76000000000,19.93000000000,466.83000000000
78,15,43312706453127,f364ef1e-0901-4927-b9d7-c8d8c34eb1f3,22.70000000000,19.70000000000,24.10000000000,20.90000000000,565.88000000000,0.04000000000,18.04000000000,20.29000000000,367.79000000000
79,15,43312706452128,79ecb523-b051-41f6-9d48-d3a167b924a0,20.70000000000,18.00000000000,20.30000000000,19.10000000000,353.68000000000,0.04000000000,16.61000000000,18.64000000000,208.68000000000
80,15,43312706452129,3297bb32-7a6a-4390-889a-bcbc4a8aa0f7,19.00000000000,18.60000000000,23.50000000000,21.30000000000,325.38000000000,0.06000000000,18.91000000000,19.85000000000,260.62000000000
81,15,43312731431130,0e48656a-017e-4e02-be36-2afe3669bdf8,24.70000000000,12.80000000000,15.10000000000,13.20000000000,1145.92000000000,0.02000000000,12.10000000000,13.80000000000,463.01000000000
82,15,43312731431131,59472573-2a40-442e-afb1-067ec279940b,29.80000000000,15.70000000000,16.90000000000,17.00000000000,1244.95000000000,0.02000000000,13.69000000000,14.72000000000,501.80000000000
83,15,43312731432132,2c3b823c-b178-46a4-8ee5-58e2fcab2ed9,30.90000000000,13.30000000000,13.90000000000,12.90000000000,424.41000000000,0.01000000000,5.76000000000,9.69000000000,41.77000000000
84,15,43312731451133,187ccfad-3f6c-46aa-8e9b-9632954e4467,22.20000000000,14.60000000000,19.60000000000,18.20000000000,325.38000000000,0.06000000000,18.59000000000,22.09000000000,554.34000000000
85,17,43312731442134,4f96e191-326d-499e-9722-0cb00a5e8a6c,33.00000000000,17.00000000000,18.20000000000,18.10000000000,212.21000000000,0.08000000000,14.52000000000,16.37000000000,438.82000000000
86,16,43312731442135,48e9dd46-628e-4f48-885b-187142dbadf6,25.90000000000,14.40000000000,18.40000000000,17.50000000000,297.09000000000,0.05000000000,14.57000000000,16.53000000000,357.21000000000
87,15,43312731431136,05d590a2-94e0-4f13-8ff2-689b80f083ac,22.30000000000,11.80000000000,12.50000000000,12.50000000000,495.15000000000,0.01000000000,6.44000000000,16.82000000000,117.99000000000
88,16,43312731441137,640f06cb-2243-4794-88a5-9a0de3dda246,32.20000000000,15.20000000000,18.20000000000,16.90000000000,212.21000000000,0.08000000000,14.61000000000,16.79000000000,470.58000000000
89,17,43312731442138,e07e0860-6873-4e9c-9d3f-dce300a179c7,25.30000000000,13.60000000000,15.90000000000,15.30000000000,438.56000000000,0.08000000000,19.81000000000,20.86000000000,746.34000000000
90,17,43312737443139,a5758549-eabf-40cd-b5a3-5094ed7ae94a,22.20000000000,17.00000000000,17.50000000000,16.70000000000,481.00000000000,0.02000000000,12.98000000000,21.26000000000,261.72000000000
91,16,43312736443140,38fcc1a8-bec1-4dea-a846-8615c225ef80,20.60000000000,15.60000000000,16.60000000000,16.50000000000,381.97000000000,0.04000000000,14.01000000000,18.95000000000,330.40000000000
92,15,43312731443604,aec3479c-f58b-41be-9ec2-4422886bbb56,20.60000000000,17.90000000000,23.70000000000,20.00000000000,297.09000000000,0.06000000000,14.45000000000,18.37000000000,457.56000000000
93,15,43312731453605,bda4aac2-9d35-4866-9ce4-e3c441660250,20.00000000000,15.10000000000,19.70000000000,17.60000000000,523.44000000000,0.05000000000,14.75000000000,19.51000000000,604.95000000000
94,15,43312736441606,0432a982-d1f7-4b29-bed5-568c991a7936,18.50000000000,15.00000000000,17.40000000000,14.30000000000,353.68000000000,0.02000000000,8.24000000000,13.24000000000,85.26000000000
95,15,43312736441607,41cc04bf-ea52-4572-874d-e47e2624fbca,22.60000000000,14.90000000000,19.90000000000,18.80000000000,622.47000000000,0.01000000000,8.29000000000,9.77000000000,97.64000000000
96,15,43312737441608,7a8d331c-978c-4007-b312-f3cbd33812c9,27.70000000000,17.60000000000,22.00000000000,19.00000000000,381.97000000000,0.02000000000,7.47000000000,10.62000000000,73.49000000000
97,15,43312736451609,1981f03b-4e5e-4613-b463-c0022315f3f2,46.60000000000,27.20000000000,27.80000000000,30.00000000000,650.77000000000,0.03000000000,17.16000000000,20.41000000000,598.74000000000
98,15,43312736451610,e6844a66-9a89-4038-94cd-39aebb7d20cf,40.90000000000,27.20000000000,28.90000000000,28.00000000000,537.59000000000,0.04000000000,15.57000000000,16.60000000000,384.84000000000
99,15,43312706453611,0871c098-0cf4-4f3f-870c-ca1f37e64c5f,30.10000000000,25.30000000000,26.10000000000,26.30000000000,481.00000000000,0.03000000000,18.59000000000,23.46000000000,330.08000000000
100,15,43312736441612,6d1384be-5a0e-45fb-82b2-715e732cc10c,23.60000000000,17.50000000000,22.30000000000,20.90000000000,933.71000000000,0.01000000000,8.11000000000,9.25000000000,115.91000000000
101,15,43312737443613,c35ec839-5d15-4691-8fdb-99b62d79c77e,26.40000000000,15.50000000000,23.00000000000,20.70000000000,735.65000000000,0.01000000000,10.77000000000,11.90000000000,167.46000000000
102,15,43312737432614,26bceec4-97f2-4354-a8d8-d6a0de94133c,14.60000000000,13.00000000000,21.30000000000,18.80000000000,650.77000000000,0.01000000000,5.93000000000,6.53000000000,103.48000000000
103,15,43312737452615,0d037827-c07b-42e9-922a-81896d52104c,18.10000000000,15.10000000000,22.10000000000,19.40000000000,325.38000000000,0.04000000000,12.89000000000,17.83000000000,288.47000000000
104,15,43312737442616,617c6ea3-33b5-480d-9fd1-ba3f13cc2a26,18.40000000000,12.90000000000,17.80000000000,14.70000000000,933.71000000000,0.01000000000,10.43000000000,11.72000000000,145.81000000000
105,15,43312737453617,f12d5b83-788b-4900-b456-cddffca7a7e9,39.10000000000,17.50000000000,24.60000000000,24.40000000000,424.41000000000,0.04000000000,17.02000000000,17.53000000000,407.12000000000
106,15,43312736453618,67274ac2-3bf4-4cb7-b501-40f4141e3a2c,19.60000000000,21.40000000000,25.40000000000,25.90000000000,169.77000000000,0.08000000000,21.58000000000,23.11000000000,344.66000000000
107,15,43312736442619,eca000c6-d2a1-414e-801c-81e975dafa3d,19.50000000000,17.20000000000,20.40000000000,20.30000000000,297.09000000000,0.04000000000,14.27000000000,15.40000000000,177.44000000000
108,15,43312736452620,c056145c-cd72-44f8-9db0-fbb8d8a7b57e,51.80000000000,32.70000000000,35.40000000000,30.50000000000,311.24000000000,0.11000000000,23.77000000000,30.84000000000,1303.76000000000
109,15,43312706453621,fbe1ae31-ad91-46d0-803b-9daca2cefc00,47.90000000000,35.40000000000,36.30000000000,35.50000000000,523.44000000000,0.05000000000,21.50000000000,22.82000000000,442.28000000000
110,15,43312707441622,d2c95954-466e-43ee-abbc-60ddf85572a7,20.90000000000,15.60000000000,20.40000000000,18.10000000000,297.09000000000,0.05000000000,15.34000000000,18.34000000000,273.17000000000
111,15,43312736451623,59a98594-29a8-4494-8c04-5c4a79ea3365,30.30000000000,21.60000000000,23.10000000000,21.70000000000,650.77000000000,0.03000000000,18.04000000000,22.24000000000,543.38000000000
112,15,43312707452624,271731a0-e8dd-4790-8492-f2e23f9b58c5,30.20000000000,20.70000000000,22.90000000000,20.60000000000,325.38000000000,0.08000000000,24.20000000000,27.09000000000,659.89000000000
113,15,43312735441625,1029b86c-0c62-484b-ae7f-b82e5672b618,23.30000000000,18.40000000000,21.10000000000,19.00000000000,481.00000000000,0.01000000000,6.44000000000,6.95000000000,59.98000000000
114,15,43312706452626,f36fcb27-b0c1-4561-adba-5ea32e587384,24.10000000000,21.50000000000,22.80000000000,22.70000000000,481.00000000000,0.04000000000,20.78000000000,23.22000000000,300.37000000000
115,15,43312735451627,f89d5cfa-278f-45c1-8b1f-9cb952140a46,23.40000000000,19.80000000000,23.40000000000,22.10000000000,1075.18000000000,0.02000000000,11.95000000000,14.65000000000,300.30000000000
116,15,43312737453628,3e77b592-a468-4b38-83be-0a83a46fee73,28.20000000000,20.60000000000,23.40000000000,22.80000000000,282.94000000000,0.07000000000,15.54000000000,23.01000000000,673.36000000000
117,15,43312706453629,1bc65041-7f3b-4569-9b20-5b0e82e40988,21.60000000000,19.80000000000,22.10000000000,21.00000000000,551.74000000000,0.04000000000,19.61000000000,24.47000000000,390.84000000000
118,15,43312737453630,f2fcabf2-eb2f-4470-a224-f1bd9c7e53b2,41.60000000000,23.80000000000,28.30000000000,27.70000000000,113.18000000000,0.13000000000,20.91000000000,30.17000000000,618.54000000000
119,15,43312706441631,8f9a2257-aebd-4033-8056-791c3bc4fbfd,22.50000000000,16.70000000000,22.10000000000,19.30000000000,240.50000000000,0.05000000000,16.66000000000,22.11000000000,186.18000000000
120,15,43312706452632,7b5ffb3a-a872-4a23-90b4-bd1c1c47cc5a,20.60000000000,19.60000000000,24.50000000000,22.30000000000,537.59000000000,0.04000000000,20.68000000000,22.80000000000,313.90000000000
121,15,43312708453633,93b7f177-c31d-43d0-a8dc-8f7693bb821f,33.60000000000,27.40000000000,31.50000000000,30.50000000000,56.59000000000,0.36000000000,38.43000000000,39.06000000000,1088.48000000000
122,15,43312731432634,80c8509c-8992-4f63-9ffc-3c7f649b8169,23.50000000000,13.20000000000,15.60000000000,15.30000000000,226.35000000000,0.08000000000,15.66000000000,16.92000000000,502.22000000000
123,15,43312706443635,acee672d-18e3-4891-91c6-7ca4ee96050b,17.30000000000,14.60000000000,16.70000000000,15.30000000000,834.68000000000,0.03000000000,14.58000000000,16.70000000000,358.53000000000
124,15,43312736431636,0559d335-0c96-4202-9c56-01a34b1919b0,20.80000000000,14.30000000000,15.40000000000,13.90000000000,707.36000000000,0.01000000000,5.55000000000,6.92000000000,311.61000000000
125,15,43312706442637,495b83ac-655e-40a9-9273-20974b824bd3,21.80000000000,16.70000000000,17.80000000000,17.00000000000,481.00000000000,0.04000000000,16.69000000000,17.79000000000,273.22000000000
126,15,43312736443638,e7b6a5f5-87f9-466b-8de4-4030cca33523,19.40000000000,16.10000000000,18.20000000000,17.00000000000,268.80000000000,0.04000000000,16.75000000000,17.26000000000,241.03000000000
127,15,43312706441639,91905a63-e183-4a26-9391-ffe4c1344a0b,22.10000000000,16.30000000000,17.00000000000,15.50000000000,339.53000000000,0.04000000000,16.31000000000,17.02000000000,218.42000000000
128,15,43312737431640,126606d8-2f36-4f5c-9797-3d90cd063454,17.30000000000,11.00000000000,15.70000000000,13.20000000000,438.56000000000,0.00000000000,5.46000000000,5.57000000000,36.57000000000
129,15,43312708452509,5c300aaf-a3f0-4f8d-9de8-10cedb96b00b,42.90000000000,27.60000000000,28.60000000000,27.40000000000,155.62000000000,0.17000000000,21.21000000000,25.11000000000,823.77000000000
130,15,43312708453510,f72770f9-1a39-4e6b-8fb5-229920d0d3e2,36.70000000000,26.30000000000,26.90000000000,26.40000000000,113.18000000000,0.08000000000,20.30000000000,20.54000000000,190.58000000000
131,15,43312737442511,4166d812-a335-49d4-8743-5366f7fe5a3a,24.40000000000,16.10000000000,19.20000000000,16.90000000000,424.41000000000,0.03000000000,11.31000000000,14.74000000000,321.79000000000
132,15,43312736452512,8f1b12d5-02d5-403f-ab97-dc572fab758f,34.40000000000,22.00000000000,22.40000000000,22.90000000000,226.35000000000,0.06000000000,19.72000000000,21.67000000000,375.38000000000
133,15,43312737452513,c4ca8003-5eeb-40ac-bafc-4009c242a0e2,27.70000000000,19.10000000000,25.10000000000,21.10000000000,226.35000000000,0.06000000000,14.33000000000,22.98000000000,514.60000000000
134,15,43312737442514,1d10b3ab-6a0d-43ba-8d79-de7d195c70bc,23.50000000000,14.30000000000,23.00000000000,19.40000000000,240.50000000000,0.03000000000,10.98000000000,15.67000000000,168.59000000000
135,15,43312708422515,f39f15b3-e4a7-4b35-b199-fd3e351e0ed1,13.40000000000,9.60000000000,10.60000000000,10.20000000000,438.56000000000,0.00000000000,6.32000000000,6.54000000000,15.08000000000
136,15,43312736452516,5f66e4dd-0345-42bc-81d3-429edb65b7ce,35.60000000000,22.50000000000,23.70000000000,23.60000000000,113.18000000000,0.16000000000,26.69000000000,28.05000000000,635.15000000000
137,15,43312708421519,5e6ab1e6-5451-4639-9564-e24445b493a0,14.80000000000,9.80000000000,11.20000000000,10.10000000000,268.80000000000,0.00000000000,6.56000000000,6.63000000000,4.15000000000
138,15,43312736442520,5e07a3a2-dd99-4ef6-bb45-4f2e36421dbb,19.10000000000,16.80000000000,21.40000000000,20.90000000000,933.71000000000,0.01000000000,8.96000000000,10.65000000000,149.72000000000
139,15,43312707451521,542b0e3c-3ef4-4260-be29-4234c1015ab5,29.30000000000,21.80000000000,25.00000000000,22.40000000000,551.74000000000,0.05000000000,16.00000000000,18.75000000000,526.52000000000
140,15,43312707441522,b0adb818-68a8-4654-b8b5-7eb4aacb7f7c,34.60000000000,23.80000000000,24.30000000000,24.50000000000,862.97000000000,0.02000000000,11.02000000000,13.42000000000,337.80000000000
141,17,43312731442523,fcde9421-7e06-4f8f-9c63-6fb817fe1c8f,26.20000000000,18.60000000000,22.10000000000,21.40000000000,183.91000000000,0.08000000000,19.34000000000,20.36000000000,399.50000000000
142,15,43312706442524,1154aa55-8392-4bee-9381-f6b32c05b54f,24.60000000000,20.10000000000,21.80000000000,20.20000000000,396.12000000000,0.05000000000,20.06000000000,21.76000000000,333.05000000000
143,15,43312706443525,03d56cb0-ebdf-4b72-8207-b6afde137200,21.40000000000,20.10000000000,22.00000000000,21.10000000000,1075.18000000000,0.04000000000,20.06000000000,21.98000000000,704.04000000000
144,15,43312701431526,75e7d334-796a-400a-8880-2d97587ea9e0,19.00000000000,14.00000000000,16.70000000000,15.10000000000,113.18000000000,0.03000000000,14.00000000000,16.67000000000,98.43000000000
145,15,43312735452527,255bc6c0-d1b4-45e6-8755-a2d832bad38d,36.80000000000,26.30000000000,28.30000000000,28.30000000000,452.71000000000,0.05000000000,19.78000000000,23.39000000000,430.23000000000
146,15,43312708411528,dac16304-1186-4792-aae1-1f81dbdcdb90,6.20000000000,6.60000000000,6.60000000000,6.50000000000,339.53000000000,0.08000000000,20.71000000000,22.91000000000,649.95000000000
147,15,43312736451529,4c9c0cf8-3fb0-4321-9752-c0ca66e9bad3,34.50000000000,23.80000000000,30.80000000000,27.70000000000,565.88000000000,0.03000000000,16.75000000000,21.40000000000,470.49000000000
148,15,43312708451530,c12f06ab-fa7f-400f-9549-184707e1ad91,67.30000000000,38.40000000000,39.10000000000,38.60000000000,325.38000000000,0.00000000000,5.39000000000,5.96000000000,15.43000000000
149,15,43312706443531,03a370e1-e91d-4a36-94af-32e2fe3bba9b,24.30000000000,19.80000000000,20.70000000000,20.50000000000,707.36000000000,0.05000000000,19.78000000000,20.67000000000,545.34000000000
150,15,43312708451532,f527208f-0961-44b0-98cc-3316d84d6c8c,61.40000000000,38.10000000000,39.00000000000,39.10000000000,198.06000000000,0.02000000000,9.79000000000,11.16000000000,40.84000000000
151,15,43312706441534,b79495f4-3a9d-46cf-81ff-acc1628b6622,19.40000000000,16.90000000000,20.30000000000,19.00000000000,367.82000000000,0.03000000000,16.90000000000,20.31000000000,193.40000000000
152,15,43312736443535,e0bb5f4d-e38b-45dc-870c-292844ec9975,19.40000000000,18.00000000000,22.20000000000,20.90000000000,650.77000000000,0.04000000000,13.16000000000,15.14000000000,505.18000000000
153,15,43312731432536,406d9997-a9e2-4f7d-91ee-14dcd988f049,16.80000000000,15.00000000000,18.20000000000,15.40000000000,183.91000000000,0.06000000000,12.84000000000,15.11000000000,256.84000000000
154,15,43312707442641,7212cecf-7a4e-41c8-8d33-7c1190663c74,22.50000000000,16.00000000000,18.70000000000,17.40000000000,141.47000000000,0.10000000000,23.79000000000,24.34000000000,322.52000000000
